"In union","ISO code","Country","MW_1549_1970","MW_1549_1971","MW_1549_1972","MW_1549_1973","MW_1549_1974","MW_1549_1975","MW_1549_1976","MW_1549_1977","MW_1549_1978","MW_1549_1979","MW_1549_1980","MW_1549_1981","MW_1549_1982","MW_1549_1983","MW_1549_1984","MW_1549_1985","MW_1549_1986","MW_1549_1987","MW_1549_1988","MW_1549_1989","MW_1549_1990","MW_1549_1991","MW_1549_1992","MW_1549_1993","MW_1549_1994","MW_1549_1995","MW_1549_1996","MW_1549_1997","MW_1549_1998","MW_1549_1999","MW_1549_2000","MW_1549_2001","MW_1549_2002","MW_1549_2003","MW_1549_2004","MW_1549_2005","MW_1549_2006","MW_1549_2007","MW_1549_2008","MW_1549_2009","MW_1549_2010","MW_1549_2011","MW_1549_2012","MW_1549_2013","MW_1549_2014","MW_1549_2015","MW_1549_2016","MW_1549_2017","MW_1549_2018","MW_1549_2019","MW_1549_2020","MW_1549_2021","MW_1549_2022","MW_1549_2023","MW_1549_2024","MW_1549_2025","MW_1549_2026","MW_1549_2027","MW_1549_2028","MW_1549_2029","MW_1549_2030"
0,528,"Netherlands",971464.2848,995742.559900001,1011061.4521,1028920.8783,1051086.1061,1077596.7301,1104618.132,1133162.7758,1160813.5805,1189557.098,1218709.5964,1244808.0889,1266913.9737,1288075.7668,1309487.5063,1334554.549,1358066.5005,1376466.2481,1389459.9343,1392884.639,1389419.0824,1384305.6994,1382126.7171,1381141.9441,1382641.0735,1382519.8359,1388326.6605,1388581.7608,1388914.1538,1392264.5993,1398923.5082,1408587.0747,1422279.6489,1437052.4146,1452868.0528,1469293.2154,1487380.6667,1505426.5146,1523481.6258,1541356.5707,1558600.3751,1572940.8279,1588843.4897,1606897.6838,1627189.4654,1647143.186,1669014.8385,1687452.0055,1704059.8548,1718154.3495,1726943.1175,1732048.1395,1736747.5922,1732510.255,1730658.4644,1729436.7647,1728309.158,1725444.1368,1720794.6668,1713062.4705,1707283.6375
0,531,"Curaçao",20202.2061,20709.5897,21254.687,21859.6092,22373.9777,22883.1797,23370.8868,23820.8273,24219.4916,24564.9502,24836.4376,25026.8172,25119.57,25108.4183,25002.2385,24809.0711,24546.0448,24217.446,23880.5952999999,23523.4128999999,23142.696,22759.2499,22363.5611,21927.1153,21485.9419,21034.5994,20595.3083,20180.0912,19785.1093,19421.2986,19071.1237,18837.9327,18904.1409,19209.5719,19558.3811,19901.8096,20136.6681,20282.5858,20377.6051,20462.2057,20541.6837,20614.6858,20637.8886,20660.6035,20614.0342,20529.7107,20445.0514,20398.4885,20392.233,24382.0605,22686.1218,22680.1527,22567.7094,22423.8669,22242.8595,22036.7725,21828.0827,21604.7522,21462.2609,21313.8617,21156.5702
0,533,"Aruba",7515.97669999999,7564.07199999999,7618.51470000001,7818.0072,8033.68990000001,8267.7519,8473.7005,8589.81149999999,8645.71860000001,8659.617,8618.88839999999,8512.84710000001,8430.07659999999,8446.4162,8446.56159999999,8424.0434,8368.88099999999,8277.93850000001,8159.08220000001,8048.64640000001,8035.82569999998,8185.0359,8543.51510000001,8977.2522,9498.49439999999,10038.4105,10627.7397,11154.6711,11623.6903,12058.6703,12468.2526,12858.7355,13045.4206,13215.1331,13397.8477,13556.8741,13661.1906,13738.2251,13799.3866,13870.8342,13953.4858,14149.1565,14315.3448,14400.3917,14410.8835,14367.1752,14297.1109,14219.179,14147.216,14090.4044,14049.6455,14015.2794,14071.5888,14037.8546,13990.4592,13926.3858,13833.0489,13724.0844,13597.7564,13446.8585,13275.1832
0,540,"New Caledonia",15560.0026,16245.6253,16989.4753,17771.1192,18598.6138,19470.1716,20285.0109,20902.2209,21382.5981,21846.1192,22327.8389999999,22829.4911,23348.331,23911.0947,24552.5075,25268.4427,26063.6696,26860.7448,27672.2014,28465.9058,29245.8721,30127.3663,30965.5453,31730.8478,32425.97,33056.4058,33631.4472999999,34651.5873,35614.0662,36625.1203,37665.5962,38740.6061,39937.0286999999,41232.2398999999,42543.0057999999,43627.9916000001,44394.5247999999,45470.4720000001,46441.5319999999,47326.7787,48402.5541,49748.8414999999,51067.5947,52369.0148,53657.1390000001,54604.1797,54909.1548999999,55167.1926999999,55369.2709,55472.5563999999,55360.2371999999,55477.4913999999,55522.6805999999,55866.3746999999,56107.1417999999,56341.7069999999,56626.1775000001,56893.1875999999,57094.5888000001,57218.3836000001,57238.8792
0,548,"Vanuatu",6800.93250000001,7057.6173,7327.81870000001,7605.8374,7894.79200000001,8191.33210000001,8497.93939999999,8818.7789,9149.7474,9507.79130000002,9904.65359999999,10188.7817,10469.4338,10753.7607,11030.1149,11294.7279,11547.5028,11784.2416,11999.6622,12208.161,12370.7055,12521.0668,12648.4231,12750.7191,12891.3806,13173.6184,13488.2097,13860.0414,14285.3802,14742.2793,15181.9166,15716.2725,16273.0411,16850.2748,17419.7662,17949.9741,18464.1539,18949.6714,19405.7286,19821.7725,20172.7292,20504.9167,20759.8305,20958.51,21125.4944,21283.9827,21485.3849,21735.3371,22045.8196,22435.9373,22928.0217,23491.6621,24167.4425,24979.9169,25942.2679,27049.8915,28231.5631999999,29470.1093999999,30726.7922,31978.7163,33215.7325
0,554,"New Zealand",282697.1061,288894.5263,295476.7535,303593.8559,313617.7636,323750.1689,331843.272799999,337402.2609,341277.701800001,343519.4592,345237.0417,346584.5612,348795.6145,353894.4322,359589.6885,363615.3314,365087.0041,367990.879099999,371834.3173,373543.8754,373697.4733,382434.8546,387244.5796,387127.285400001,388059.616799999,390041.218600001,393079.907,395639.268399999,396283.9774,395741.3145,395501.104099999,396587.5741,402189.4739,412765.424899999,422560.3962,429770.2323,436520.177700001,441509.5661,443873.028000001,445883.9363,448559.5962,450173.385400001,449887.5053,449907.8467,452966.4519,460713.934000001,468299.544399999,475175.699099999,481072.994299999,488548.250699999,497526.5592,502310.730099999,507694.419600001,509398.0577,511791.7357,514598.205799999,517884.0377,521019.3602,523941.7791,526186.153799999,527572.2468
0,558,"Nicaragua",215276.496,222988.8231,231630.3913,239508.6632,248258.0017,257054.2409,265866.8417,274930.1944,284165.153999999,293504.8958,302839.696,312593.7573,322504.4718,332830.4425,343637.4005,354892.7367,366783.5702,379379.6567,392613.157100001,406733.7172,421523.537700001,436874.796199999,452640.769199999,468648.170699999,484873.915000001,501298.6582,517731.839,532209.2322,546397.741100001,559607.5635,572297.229599999,584137.1022,595481.791100001,606632.405300001,618015.864400001,629492.0823,643615.3736,658147.912900001,672683.7274,687136.0938,701176.479400001,714827.904899999,727902.349,740240.6657,751894.2102,763209.419100001,774099.259500001,784667.7274,795032.853400001,805135.509300001,814986.603399999,825997.293799999,837031.957400001,848596.074399998,860156.8507,871829.059899998,883570.1169,895228.359499999,906836.314999999,918276.332799998,929431.6269
0,562,"Niger",140325.5263,144081.4387,147901.643,151917.019,156215.8643,160757.4429,165528.2065,170465.085,175860.683500001,181383.626500001,187057.897399999,192736.422800001,198449.811999999,204148.0803,209807.7809,215504.632099999,221538.4402,227851.1205,234323.404699999,240933.425399999,247941.407700001,255445.623699999,263270.0266,271523.236700001,280371.705,289878.761399999,300189.997900001,310389.5641,320625.018200001,331499.807599999,342428.5473,353274.2736,363966.396900001,375126.826700001,386606.4475,398571.804399998,411673.984899998,426006.905999999,441475.9409,458580.5244,477188.712600001,497611.5157,519722.911999999,559273.599700001,600296.319500001,644087.831400002,690920.889000002,740178.693399997,791286.7234,845640.392200001,902849.863099997,963618.150699998,1030599.3446,1104438.2353,1185101.4928,1273087.4545,1368942.689,1472920.1921,1584745.009,1706495.8741,1838321.99749999
0,566,"Nigeria",2937737.60699999,2999723.197,3060917.90999999,3128719.07100001,3202441.021,3285914.041,3371847.21600001,3462182.235,3562992.746,3665308.16500001,3773277.914,3883904.849,3987090.73200001,4090323.39099999,4165609.853,4275690.27400001,4391426.44600001,4517619.44299999,4655652.22699999,4805762.39499999,4970438.98199999,5234786.71649999,5503558.5713,5790285.02539999,6092065.4356,6399395.45050001,6706997.10480001,7019280.51390002,7335106.78719999,7655306.33350001,7973480.59370001,8285758.20940001,8594647.50599999,8902501.34780001,9210418.9637,9537692.93969998,9873377.64270002,10226070.7675,10598056.302,10889167.2013,11200228.9022,11540858.6922,11901260.6476,12272025.1275,12649133.3178,13050656.8624,13472827.7664,13936478.7243,14442166.111,14969738.0472,15517370.2322,16111424.8411,16723190.4147,17370085.7793,18057968.7661,18771825.6678,19507944.7304,20274398.8341,21056238.9645,21848457.2766,22662786.5177
0,578,"Norway",277609.405800001,282042.6326,287416.4904,292252.7499,296974.7979,301888.187200001,306707.0324,311389.099800001,316644.204,322597.0538,329322.375799999,336726.8195,344797.9266,353041.720699999,361751.2681,370664.7608,378572.7979,387178.3693,395433.4573,401354.964599999,405051.0249,408423.848599999,411113.0325,412544.5507,414633.3796,415405.5118,416463.654899999,417213.0086,419005.855,421573.628399999,424839.8805,428098.461800001,432525.8702,439512.971800001,446938.457299999,455318.3163,465335.389300001,475533.607,487047.3447,499527.9466,511829.151700001,524820.7646,538662.301699999,551614.6503,561917.553199999,571212.857699999,578249.492500001,583120.4781,587001.5028,590544.574100001,594210.480899999,595277.719999999,596724.6775,602339.9859,608677.392500001,614854.6285,620487.5952,625197.3863,629618.378,632532.2643,634212.343700001
0,583,"Micronesia (Fed. States of)",5744.12339999999,5944.67300000001,6105.83929999999,6284.5169,6474.07610000001,6682.4289,6901.44620000001,7125.33850000001,7353.89239999999,7603.82319999999,7860.6737,8121.0804,8392.22149999999,8673.50910000001,8966.12230000001,9274.05379999998,9592.30219999999,9923.45729999999,10252.9512,10454.8048,10663.3884,10888.1394,11133.4343,11354.6727,11630.5053,11973.3632,12218.8061,12472.1647,12723.9532,12953.6255,13145.7531,13259.3804,13273.4645,13219.5915,13109.9777,12991.7139,12859.5855,12770.1304,12752.3482,12736.8194,12715.3307,12839.6115,12915.0065,13061.6306,13238.7301,13339.3033,13425.5281,13436.0453,13438.0704,13472.832,13501.5097,13710.5735,13915.0274,14029.1395,14131.8937,14281.9647,14358.6347,14463.1402,14540.5898,14590.239,14616.7792
0,584,"Marshall Islands",1491.616,1574.924,1631.818,1697.991,1771.908,1824,1879.666,1931.619,1984.026,2032.718,2082.765,2151.71199999999,2237.705,2332.109,2431.59,2525.502,2614.36099999999,2693.911,2773.26700000001,2864.853,2976.74199999999,3096.30400000001,3212.55499999999,3328.25,3447.071,3571.851,3695.27799999999,3823.209,3944.325,4050.15999999999,4154.021,4245.078,4315.275,4353.052,4369.34499999999,4364.825,4330.97800000001,4262.427,4224.13729999999,4158.54169999999,4085.2905,4005.7492,3944.5599,3903.97599999999,3877.3991,3853.94399999999,3809.8802,3719.83380000001,3607.19779999999,3503.93459999999,3421.64910000001,3351.78829999999,3285.8777,3441.09029999999,3597.23570000001,3759.72829999999,3929.42049999999,4109.486,4289.89060000001,4447.59860000001,4562.64249999999
0,585,"Palau",1209.4768,1234.5635,1258.6932,1286.8075,1315.0843,1331.3652,1338.9182,1341.3862,1338.8511,1339.6372,1340.6585,1376.6547,1446.5502,1499.8337,1540.9491,1572.6349,1602.3884,1658.5938,1711.2321,1747.9481,1771.2338,1842.2623,1922.8914,1985.681,2036.2081,2073.6708,2118.7885,2173.7916,2228.0607,2270.191,2314.2565,2331.5929,2339.0289,2353.3681,2375.7337,2406.7075,2435.7415,2456.6469,2457.2847,2443.6985,2417.787,2382.285,2342.8236,2291.6979,2218.346,2149.1758,2160.8837,2164.9917,2172.1125,2183.8612,2196.3062,2198.3005,2206.5221,2202.1757,2201.4518,2196.2019,2195.5322,2180.6542,2166.3904,2145.0883,2116.804
0,586,"Pakistan",3139502.65,3248869.70039999,3361244.4546,3481438.9949,3611938.84670001,3754297.28919999,3912569.80089999,4078432.83999999,4247460.99320001,4418260.30239999,4618915.50640001,4872615.96319999,5188048.4129,5462146.8433,5691999.04079999,5883696.0077,6147604.13489999,6413404.72559999,6705655.81150001,6995083.97140001,7291668.1485,7600225.04049999,7920475.6085,8110855.4211,8480932.12040002,8851147.27100001,9322286.0807,9823979.57599998,10368321.7768,10946303.0661,11547147.9238,12264553.3297,12922752.0694,13442523.5525,14015363.6133,14615969.5226,15211441.456,15817113.091,16279676.8542,16709367.3018,17157399.3502,17576831.5677,17917615.7953,18138819.9449,18343795.4419,18539754.4351,18821519.4216,19109202.6093,19480697.369,19875174.5007,20277916.1351,20736176.7421,21204192.6639,21744017.6145,22313598.2534,22917739.4116,23571476.1659,24249761.815,24937340.6128,25636805.3148,26318698.8725
0,591,"Panama",131509.7003,136427.4764,141562.9567,146940.1502,152559.6859,158414.9731,164541.5102,170957.9892,177637.3185,184579.6224,191646.9796,198796.1798,206062.7175,213327.4949,220554.228,227751.9635,234916.0025,242049.6568,249094.8524,255930.8345,262661.0981,269312.2546,275824.2608,282293.8476,288786.2271,295425.2155,302278.9308,309416.559,316835.3176,324637.057199999,332414.1733,338911.6715,345329.422800001,351589.6732,357701.668,363845.099899999,369926.8652,375509.254,380994.923099999,386364.634799999,391595.376400001,396747.5243,401991.000599999,407159.8734,412311.3049,417643.1366,423175.343499999,428929.2571,434755.4306,440530.871899999,446525.7127,451518.932399999,456460.3028,462076.059099999,467908.1191,473540.6968,479247.667800001,485530.913399999,492062.9389,498356.7048,504517.088100001
0,598,"Papua New Guinea",146435.3969,148613.717,151163.1078,153991.7139,157762.9195,162372.706,167955.6133,174377.2352,181511.2981,188971.7911,196687.1276,205221.8926,213608.6224,221564.3401,229170.2332,236397.954,243304.9483,249979.5407,256834.4565,263625.7479,270436.9407,277638.3553,289080.6752,302160.6172,315805.1951,329993.9139,344761.004500001,360081.6331,376064.6506,392820.1052,410206.6874,428120.1215,446757.213700001,465992.719,485661.441,505691.7584,525615.874,546841.205900001,568240.761,590168.385899999,612312.248099999,634654.436699999,656205.131900001,677806.896999998,699521.9167,721748.103799999,744595.9039,767877.5428,791620.6735,816318.268399999,841460.6022,865501.320799999,890303.861500002,913671.174399999,937869.733000001,962874.660599999,989085.0187,1016254.5084,1044132.3814,1072708.6746,1102195.7215
0,600,"Paraguay",246115.7043,253181.2485,260919.7443,269327.8852,276570.0648,284614.106800001,292770.4464,301108.113,309721.879,318700.490799999,328106.4294,338080.9788,348056.81,358849.8899,369162.5323,378859.5264,388212.171099999,397171.9757,405938.4483,414739.303399999,423748.938900001,432937.3495,442330.348400001,452247.9336,462654.6866,474117.443000001,486751.770700001,500840.194299999,515592.335999999,530937.194,546297.079999999,561204.483699999,573949.197600001,585295.770299999,597389.8475,608707.387,619261.363,628760.697100001,637320.291299999,645260.2921,653108.544799999,662078.277599999,670907.438799999,679099.620100001,686243.042099999,692362.705000001,697436.460099999,701519.756999999,705033.766399999,708403.586499999,711878.626399999,716855.574400001,722384.058300001,727589.885100001,733531.878400001,740023.083100001,746857.0225,754166.419299999,761891.9712,771047.107999998,781386.695599999
0,604,"Peru",1191179.6629,1225487.6636,1265430.333,1313452.5081,1362926.3499,1413878.6653,1466691.991,1520979.7726,1577532.0138,1635236.4732,1694543.4021,1755752.0991,1816897.106,1880770.8335,1947844.1782,2015731.4559,2084770.3962,2154377.5714,2224987.7639,2297503.4367,2370530.8962,2444024.1679,2512560.497,2582984.146,2653545.8682,2724920.9014,2795117.8282,2866381.1849,2938804.521,3011329.954,3079854.8895,3142712.16679999,3198809.7777,3248551.1895,3293210.80909999,3333241.83810001,3366495.3831,3395525.749,3434862.0933,3471228.3757,3505973.3841,3543015.0624,3582718.8465,3625834.246,3671877.35970001,3726858.707,3794226.21469999,3874337.6925,3960802.03179999,4096318.1911,4195380.2274,4283321.50679999,4367635.6633,4421206.7679,4471386.52939999,4519273.80479999,4563551.81870001,4605976.64080001,4642101.2278,4671851.68979999,4694127.89709999
0,608,"Philippines",3297593.4107,3401153.00370001,3497396.0428,3601479.7633,3716754.6325,3849839.0456,3985303.52570001,4105194.8607,4224262.9334,4337299.24840001,4441506.13939999,4548722.07600001,4651252.668,4758595.4248,4876721.66379999,5004588.63950001,5145181.25499999,5296433.8903,5451406.65530001,5607234.42669999,5758262.75099999,5900028.1691,6042420.3857,6198801.26630001,6374399.6204,6563504.5345,6746617.7142,6923641.75909999,7097873.5739,7268332.4619,7439815.183,7588778.89119999,7726856.0868,7883008.22289999,8037776.02859998,8214987.48220002,8398564.32580001,8597481.55110001,8808783.02899998,9044515.66679999,9263551.5431,9484038.43699999,9706408.56330001,9929975.5822,10147149.6837,10372755.4902,10621727.3357,10848752.167,11065636.7921,11278778.9175,11489419.3072,11701780.0144,11913685.6177,12139361.6584,12369186.029,12593322.2136,12807502.682,13014092.5283,13224505.8691,13428541.4896,13625928.9124
0,616,"Poland",3028164.976,3115313.1978,3167391.8481,3205254.3301,3224891.6064,3227783.4399,3203578.9109,3159024.0195,3108065.2623,3093639.64629999,3081394.6168,3062824.40889999,3049853.0255,3036232.7963,3033039.77409999,3040543.45769999,3061367.71059999,3093066.70900001,3144817.52520001,3199778.9248,3272294.1002,3355375.8545,3450988.2301,3544286.70919999,3639430.4212,3737832.53349999,3831461.58889999,3906580.01349999,3989166.5473,4073268.7732,4144296.69010001,4227018.97800001,4258887.2899,4272573.20539999,4275876.9963,4269100.6715,4255925.0208,4239740.6423,4210126.2479,4170263.19419999,4132283.49499999,4088038.2478,4048958.0217,4008355.9287,3958602.65149999,3909904.6116,3863774.12879999,3819352.53819999,3775023.511,3731503.1265,3692701.1959,3662247.70139999,3638664.372,4392146.17859999,4157760.9887,3977668.7208,3842420.2353,3766868.3587,3720668.31099999,3679058.5655,3639997.0912
0,620,"Portugal",652324.458300001,648554.449199999,660047.209700001,665514.4745,673926.329800001,679469.716299999,687746.7813,696129.660999999,705279.7125,714390.5953,725921.1916,735280.045400001,754421.438799998,768699.682099999,782449.6487,795403.037799999,808961.322699999,824232.8674,842077.943300001,859789.589199999,879766.574400001,901682.1499,923102.120999998,938468.279100001,951956.480100001,964612.8521,976634.016399999,987505.543200001,999185.872299999,1009139.9213,1019083.4016,1030691.4488,1033518.433,1035354.7368,1036646.916,1035520.0495,1035295.2514,1037034.7389,1040213.7984,1043709.2217,1046352.232,1047841.4563,1048013.1285,1043279.3237,1039716.6483,1039232.1589,1042010.2592,1039060.6402,1039995.8071,1043076.5014,1047820.5768,1051609.1357,1052036.4406,1045355.9594,1038806.6615,1029313.2924,1020467.578,1009740.3713,995872.748600001,980138.2743,964313.0592
0,624,"Guinea-Bissau",32475.882,33927.0259999999,34107.354,35372.165,36640.984,39435.6190000001,41874.702,43914.392,45620.3189999999,47123.6649999999,47588.299,47464.6269999999,47414.821,47493.9669999999,47768.9000000001,48309.9200000001,49107.3919999999,50148.3469999999,51383.237,52785.589,54333.5190000001,55992.025,59952.6541999998,64371.5137000001,68766.7530999999,73076.4935999999,77172.3524000001,81212.3853000001,85310.5188000002,89663.2583,93985.4747999998,98311.0641999998,102637.6575,106983.6937,111381.6981,115776.153,119937.5377,123867.4166,128145.5234,132759.2397,137745.8302,143160.0624,148925.356,155028.7074,161428.882,168095.5812,175177.161,182562.3819,190381.681,198546.674,207094.965,215958.898,225062.8639,234418.909399999,243660.566,252847.3793,262018.423500001,271503.665,281050.4283,290818.0666,300297.2889
