"iso.country","groupname","iso.group"
616,"UNICEF REGIONS",2035
620,"UNICEF REGIONS",2035
624,"UNICEF REGIONS",2035
626,"UNICEF REGIONS",2035
634,"UNICEF REGIONS",2035
642,"UNICEF REGIONS",2035
643,"UNICEF REGIONS",2035
646,"UNICEF REGIONS",2035
659,"UNICEF REGIONS",2035
660,"UNICEF REGIONS",2035
662,"UNICEF REGIONS",2035
670,"UNICEF REGIONS",2035
674,"UNICEF REGIONS",2035
678,"UNICEF REGIONS",2035
682,"UNICEF REGIONS",2035
686,"UNICEF REGIONS",2035
688,"UNICEF REGIONS",2035
690,"UNICEF REGIONS",2035
694,"UNICEF REGIONS",2035
702,"UNICEF REGIONS",2035
703,"UNICEF REGIONS",2035
704,"UNICEF REGIONS",2035
705,"UNICEF REGIONS",2035
706,"UNICEF REGIONS",2035
710,"UNICEF REGIONS",2035
716,"UNICEF REGIONS",2035
724,"UNICEF REGIONS",2035
728,"UNICEF REGIONS",2035
729,"UNICEF REGIONS",2035
740,"UNICEF REGIONS",2035
748,"UNICEF REGIONS",2035
752,"UNICEF REGIONS",2035
756,"UNICEF REGIONS",2035
760,"UNICEF REGIONS",2035
762,"UNICEF REGIONS",2035
764,"UNICEF REGIONS",2035
768,"UNICEF REGIONS",2035
772,"UNICEF REGIONS",2035
776,"UNICEF REGIONS",2035
780,"UNICEF REGIONS",2035
784,"UNICEF REGIONS",2035
788,"UNICEF REGIONS",2035
792,"UNICEF REGIONS",2035
795,"UNICEF REGIONS",2035
796,"UNICEF REGIONS",2035
798,"UNICEF REGIONS",2035
800,"UNICEF REGIONS",2035
804,"UNICEF REGIONS",2035
807,"UNICEF REGIONS",2035
818,"UNICEF REGIONS",2035
826,"UNICEF REGIONS",2035
834,"UNICEF REGIONS",2035
840,"UNICEF REGIONS",2035
850,"UNICEF REGIONS",2035
854,"UNICEF REGIONS",2035
858,"UNICEF REGIONS",2035
860,"UNICEF REGIONS",2035
862,"UNICEF REGIONS",2035
882,"UNICEF REGIONS",2035
887,"UNICEF REGIONS",2035
894,"UNICEF REGIONS",2035
36,"UNICEF Regions: East Asia and Pacific",2036
90,"UNICEF Regions: East Asia and Pacific",2036
96,"UNICEF Regions: East Asia and Pacific",2036
104,"UNICEF Regions: East Asia and Pacific",2036
116,"UNICEF Regions: East Asia and Pacific",2036
156,"UNICEF Regions: East Asia and Pacific",2036
184,"UNICEF Regions: East Asia and Pacific",2036
242,"UNICEF Regions: East Asia and Pacific",2036
296,"UNICEF Regions: East Asia and Pacific",2036
360,"UNICEF Regions: East Asia and Pacific",2036
392,"UNICEF Regions: East Asia and Pacific",2036
408,"UNICEF Regions: East Asia and Pacific",2036
410,"UNICEF Regions: East Asia and Pacific",2036
418,"UNICEF Regions: East Asia and Pacific",2036
458,"UNICEF Regions: East Asia and Pacific",2036
496,"UNICEF Regions: East Asia and Pacific",2036
520,"UNICEF Regions: East Asia and Pacific",2036
548,"UNICEF Regions: East Asia and Pacific",2036
554,"UNICEF Regions: East Asia and Pacific",2036
570,"UNICEF Regions: East Asia and Pacific",2036
583,"UNICEF Regions: East Asia and Pacific",2036
584,"UNICEF Regions: East Asia and Pacific",2036
585,"UNICEF Regions: East Asia and Pacific",2036
598,"UNICEF Regions: East Asia and Pacific",2036
608,"UNICEF Regions: East Asia and Pacific",2036
626,"UNICEF Regions: East Asia and Pacific",2036
702,"UNICEF Regions: East Asia and Pacific",2036
704,"UNICEF Regions: East Asia and Pacific",2036
764,"UNICEF Regions: East Asia and Pacific",2036
772,"UNICEF Regions: East Asia and Pacific",2036
776,"UNICEF Regions: East Asia and Pacific",2036
798,"UNICEF Regions: East Asia and Pacific",2036
882,"UNICEF Regions: East Asia and Pacific",2036
12,"UNICEF Regions: Middle East and North Africa",2037
48,"UNICEF Regions: Middle East and North Africa",2037
275,"UNICEF Regions: Middle East and North Africa",2037
364,"UNICEF Regions: Middle East and North Africa",2037
368,"UNICEF Regions: Middle East and North Africa",2037
376,"UNICEF Regions: Middle East and North Africa",2037
400,"UNICEF Regions: Middle East and North Africa",2037
414,"UNICEF Regions: Middle East and North Africa",2037
422,"UNICEF Regions: Middle East and North Africa",2037
434,"UNICEF Regions: Middle East and North Africa",2037
504,"UNICEF Regions: Middle East and North Africa",2037
512,"UNICEF Regions: Middle East and North Africa",2037
634,"UNICEF Regions: Middle East and North Africa",2037
682,"UNICEF Regions: Middle East and North Africa",2037
760,"UNICEF Regions: Middle East and North Africa",2037
784,"UNICEF Regions: Middle East and North Africa",2037
788,"UNICEF Regions: Middle East and North Africa",2037
818,"UNICEF Regions: Middle East and North Africa",2037
887,"UNICEF Regions: Middle East and North Africa",2037
4,"UNICEF Regions: South Asia",2038
50,"UNICEF Regions: South Asia",2038
64,"UNICEF Regions: South Asia",2038
144,"UNICEF Regions: South Asia",2038
356,"UNICEF Regions: South Asia",2038
462,"UNICEF Regions: South Asia",2038
524,"UNICEF Regions: South Asia",2038
586,"UNICEF Regions: South Asia",2038
24,"UNICEF Regions: Eastern and Southern Africa",2039
72,"UNICEF Regions: Eastern and Southern Africa",2039
108,"UNICEF Regions: Eastern and Southern Africa",2039
174,"UNICEF Regions: Eastern and Southern Africa",2039
231,"UNICEF Regions: Eastern and Southern Africa",2039
232,"UNICEF Regions: Eastern and Southern Africa",2039
262,"UNICEF Regions: Eastern and Southern Africa",2039
404,"UNICEF Regions: Eastern and Southern Africa",2039
426,"UNICEF Regions: Eastern and Southern Africa",2039
450,"UNICEF Regions: Eastern and Southern Africa",2039
454,"UNICEF Regions: Eastern and Southern Africa",2039
480,"UNICEF Regions: Eastern and Southern Africa",2039
508,"UNICEF Regions: Eastern and Southern Africa",2039
516,"UNICEF Regions: Eastern and Southern Africa",2039
646,"UNICEF Regions: Eastern and Southern Africa",2039
690,"UNICEF Regions: Eastern and Southern Africa",2039
706,"UNICEF Regions: Eastern and Southern Africa",2039
710,"UNICEF Regions: Eastern and Southern Africa",2039
716,"UNICEF Regions: Eastern and Southern Africa",2039
728,"UNICEF Regions: Eastern and Southern Africa",2039
729,"UNICEF Regions: Eastern and Southern Africa",2039
748,"UNICEF Regions: Eastern and Southern Africa",2039
800,"UNICEF Regions: Eastern and Southern Africa",2039
834,"UNICEF Regions: Eastern and Southern Africa",2039
894,"UNICEF Regions: Eastern and Southern Africa",2039
120,"UNICEF Regions: West and Central Africa",2040
132,"UNICEF Regions: West and Central Africa",2040
140,"UNICEF Regions: West and Central Africa",2040
148,"UNICEF Regions: West and Central Africa",2040
178,"UNICEF Regions: West and Central Africa",2040
180,"UNICEF Regions: West and Central Africa",2040
204,"UNICEF Regions: West and Central Africa",2040
226,"UNICEF Regions: West and Central Africa",2040
266,"UNICEF Regions: West and Central Africa",2040
270,"UNICEF Regions: West and Central Africa",2040
288,"UNICEF Regions: West and Central Africa",2040
324,"UNICEF Regions: West and Central Africa",2040
384,"UNICEF Regions: West and Central Africa",2040
430,"UNICEF Regions: West and Central Africa",2040
466,"UNICEF Regions: West and Central Africa",2040
478,"UNICEF Regions: West and Central Africa",2040
562,"UNICEF Regions: West and Central Africa",2040
566,"UNICEF Regions: West and Central Africa",2040
624,"UNICEF Regions: West and Central Africa",2040
678,"UNICEF Regions: West and Central Africa",2040
686,"UNICEF Regions: West and Central Africa",2040
694,"UNICEF Regions: West and Central Africa",2040
768,"UNICEF Regions: West and Central Africa",2040
854,"UNICEF Regions: West and Central Africa",2040
32,"UNICEF Programme Regions: Latin America",2041
68,"UNICEF Programme Regions: Latin America",2041
76,"UNICEF Programme Regions: Latin America",2041
84,"UNICEF Programme Regions: Latin America",2041
152,"UNICEF Programme Regions: Latin America",2041
170,"UNICEF Programme Regions: Latin America",2041
188,"UNICEF Programme Regions: Latin America",2041
192,"UNICEF Programme Regions: Latin America",2041
214,"UNICEF Programme Regions: Latin America",2041
218,"UNICEF Programme Regions: Latin America",2041
222,"UNICEF Programme Regions: Latin America",2041
320,"UNICEF Programme Regions: Latin America",2041
328,"UNICEF Programme Regions: Latin America",2041
332,"UNICEF Programme Regions: Latin America",2041
340,"UNICEF Programme Regions: Latin America",2041
388,"UNICEF Programme Regions: Latin America",2041
484,"UNICEF Programme Regions: Latin America",2041
558,"UNICEF Programme Regions: Latin America",2041
591,"UNICEF Programme Regions: Latin America",2041
600,"UNICEF Programme Regions: Latin America",2041
604,"UNICEF Programme Regions: Latin America",2041
740,"UNICEF Programme Regions: Latin America",2041
858,"UNICEF Programme Regions: Latin America",2041
862,"UNICEF Programme Regions: Latin America",2041
28,"UNICEF Programme Regions: Eastern Caribbean",2042
52,"UNICEF Programme Regions: Eastern Caribbean",2042
92,"UNICEF Programme Regions: Eastern Caribbean",2042
212,"UNICEF Programme Regions: Eastern Caribbean",2042
308,"UNICEF Programme Regions: Eastern Caribbean",2042
500,"UNICEF Programme Regions: Eastern Caribbean",2042
659,"UNICEF Programme Regions: Eastern Caribbean",2042
660,"UNICEF Programme Regions: Eastern Caribbean",2042
662,"UNICEF Programme Regions: Eastern Caribbean",2042
670,"UNICEF Programme Regions: Eastern Caribbean",2042
780,"UNICEF Programme Regions: Eastern Caribbean",2042
796,"UNICEF Programme Regions: Eastern Caribbean",2042
