In union,ISO code,Country,MW_1549_1970,MW_1549_1971,MW_1549_1972,MW_1549_1973,MW_1549_1974,MW_1549_1975,MW_1549_1976,MW_1549_1977,MW_1549_1978,MW_1549_1979,MW_1549_1980,MW_1549_1981,MW_1549_1982,MW_1549_1983,MW_1549_1984,MW_1549_1985,MW_1549_1986,MW_1549_1987,MW_1549_1988,MW_1549_1989,MW_1549_1990,MW_1549_1991,MW_1549_1992,MW_1549_1993,MW_1549_1994,MW_1549_1995,MW_1549_1996,MW_1549_1997,MW_1549_1998,MW_1549_1999,MW_1549_2000,MW_1549_2001,MW_1549_2002,MW_1549_2003,MW_1549_2004,MW_1549_2005,MW_1549_2006,MW_1549_2007,MW_1549_2008,MW_1549_2009,MW_1549_2010,MW_1549_2011,MW_1549_2012,MW_1549_2013,MW_1549_2014,MW_1549_2015,MW_1549_2016,MW_1549_2017,MW_1549_2018,MW_1549_2019,MW_1549_2020,MW_1549_2021,MW_1549_2022,MW_1549_2023,MW_1549_2024,MW_1549_2025,MW_1549_2026,MW_1549_2027,MW_1549_2028,MW_1549_2029,MW_1549_2030,MW_1549_2031,MW_1549_2032,MW_1549_2033,MW_1549_2034,MW_1549_2035,MW_1549_2036,MW_1549_2037,MW_1549_2038,MW_1549_2039,MW_1549_2040,MW_1549_2041,MW_1549_2042,MW_1549_2043,MW_1549_2044,MW_1549_2045,MW_1549_2046,MW_1549_2047,MW_1549_2048,MW_1549_2049,MW_1549_2050,MW_1549_2051,MW_1549_2052,MW_1549_2053,MW_1549_2054,MW_1549_2055,MW_1549_2056,MW_1549_2057,MW_1549_2058,MW_1549_2059,MW_1549_2060,MW_1549_2061,MW_1549_2062,MW_1549_2063,MW_1549_2064,MW_1549_2065,MW_1549_2066,MW_1549_2067,MW_1549_2068,MW_1549_2069,MW_1549_2070,MW_1549_2071,MW_1549_2072,MW_1549_2073,MW_1549_2074,MW_1549_2075,MW_1549_2076,MW_1549_2077,MW_1549_2078,MW_1549_2079,MW_1549_2080,MW_1549_2081,MW_1549_2082,MW_1549_2083,MW_1549_2084,MW_1549_2085,MW_1549_2086,MW_1549_2087,MW_1549_2088,MW_1549_2089,MW_1549_2090,MW_1549_2091,MW_1549_2092,MW_1549_2093,MW_1549_2094,MW_1549_2095,MW_1549_2096,MW_1549_2097,MW_1549_2098,MW_1549_2099,MW_1549_2100
1,44,Bahamas,24026.9571,24596.6619,25056.8185,25455.6828,25845.8376,26254.3194,26687.3219,27139.4359,27599.3608,28057.4047,28534.3589,29007.9595,29467.1185,29951.795,30461.6343,31003.2457,31549.9347,32061.4203,32552.5963,33033.6142,33452.3225,33815.7619,34158.7753,34467.3608,34685.5319,34824.8737,34952.5801,35067.1455,35169.4642,35260.8737,35384.8179,35794.0159,36175.2323,36599.6716,37039.4828,37437.4152,37873.6642,38375.634,38825.6706,39225.4693,39616.8406,39961.775,40227.5792,40448.9756,40624.8123,40769.2705,40907.2368,41075.1266,41268.6676,41437.8695,41525.4149,41584.5511,41768.881,42058.2663,42299.8825,42488.884,42694.508,42934.4248,43208.5888,43507.3646,43818.2086,44133.86,44466.5037,44808.9202,45155.0413,45478.0894,45752.6647,45999.8375,46231.7758,46440.5552,46602.2316,46718.3296,46739.314,46708.8541,46762.8433,46883.84,47041.4094,47234.9052,47473.0057,47783.5419,48154.9661,47958.31532,47761.22777,47553.2022,47304.94783,46999.84917,46642.53057,46242.97853,45825.19138,45378.98128,44976.21603,44654.13395,44338.63304,44016.15696,43702.26925,43440.75078,43248.53499,43108.83862,42988.47089,42865.25249,42742.34821,42607.1335,42450.72766,42277.71958,42105.40419,41937.90345,41769.70605,41602.97236,41439.79991,41277.94877,41109.89262,40941.7379,40771.83145,40594.65334,40410.19369,40226.12493,40043.69607,39856.48392,39669.38571,39488.24423,39316.83815,39150.19341,38991.21078,38841.35604,38695.42632,38550.08054,38411.77745,38286.24051,38164.11086,38043.50727,37926.12374
1,48,Bahrain,22997.779,22949.3185,23745.1585,24877.6325,26152.2495,27567.793,29119.718,30809.467,32640.853,34605.539,36678.543,38687.14,40624.0465,42703.5325,44988.785,47471.9085,50141.173,52986.4545,55977.3955,59053.7795,62206.579,65357.042,67632.2615,69674.05,71849.8437,74156.6972,76631.9168,79299.4538,82118.5464,84987.2359,87840.2085,91857.4106,98142.8591,105411.5947,113247.493,121605.2912,130448.2189,139706.2,149265.2539,159017.0655,162874.6343,159750.8656,159022.0604,164326.5568,172545.8617,179460.7019,183824.3242,186409.0424,187745.4447,185507.1601,182405.3255,187115.811,195488.1386,200630.5839,204860.2554,209264.5414,213198.1673,216580.3568,219453.0748,221976.9963,224276.7469,226561.8746,228907.5,231306.0897,233743.8189,236198.0299,238649.1419,241084.0058,243504.2627,245899.0611,248238.6703,250498.8653,252713.6578,255068.2632,257560.8321,260073.4611,262636.1878,265317.1305,268280.7428,271409.0681,274455.4445,276851.2748,279032.4339,281082.3236,283028.8234,284854.8939,286600.8705,288301.3638,290019.4881,291777.0837,293554.6807,295352.9751,297159.6248,298963.3109,300786.9055,302670.6812,304654.5575,306769.7154,309034.7008,311483.4567,314155.2906,317083.1427,320140.4872,322831.2855,325204.6034,327619.735,330030.2325,332427.6137,334810.7286,337175.2974,339520.3024,341852.843,344174.6208,346488.5576,348791.9611,351078.3952,353351.6246,355625.3429,357911.3311,360209.4427,362517.9565,364844.7544,367208.7234,369617.8753,372076.3519,374586.3064,377147.1829,379760.6019,382423.1208,385125.5555,387853.6948
1,50,Bangladesh,12623730.74,12938992.1,13257100.12,13579925.36,13919247.59,14205540.87,14527447.85,14854700.29,15184224.79,15515402.04,15850125.19,16216367.63,16624620.44,17048844.69,17478574.5,17913143.52,18358635.01,18826643.41,19308319.49,19792669.67,20280926.61,20773021.79,21284134.52,21817109.76,22371318.68,22949197.3,23545665.94,24164785.16,24807603.11,25473274.4,26129985.22,26717219.36,27405332.4,28067807.71,28705957.66,29324260.67,29915140.65,30476951.87,31013778.53,31543022.02,32074474.43,32626505.14,33205418.65,33784993.98,34364902.85,34947381.75,35523286.23,36029918.66,36496807.17,37012661.05,37572291.2,38165678.54,38833820.05,39530123.82,40170777.07,40764425.6,41320417.52,41832316.54,42294359.02,42694204.37,43016273.85,43243576.54,43359399.73,43368787.3,43292813.72,43160568.64,43010000.69,42866927.6,42739796.53,42613334.67,42462769.62,42267693,42003249.07,41649237.8,41206639.33,40689978.19,40115652.81,39498538.02,38845244.83,38155892.49,37426675.35,37265936.29,37086238.87,36886802.2,36672309.93,36454038.23,36240335.55,36038920,35856385.61,35689261.68,35536606.44,35397815.5,35266811.48,35138974.66,35010420.56,34878530.72,34741403.72,34594358.47,34432161.15,34249867.78,34044663.83,33812283.35,33552224.65,33274445.75,32990455.09,32706848.82,32426221.47,32149151.07,31879301.96,31615698.77,31356907.02,31104996.85,30861746.02,30627741.18,30402182.34,30184646.77,29972046.36,29764744.07,29562158.12,29363154.25,29165465.25,28967473.62,28767916.13,28565104.42,28359136.25,28149787.69,27938238.37,27723741.94,27505137.1,27283378.65,27061261.17
1,51,Armenia,403172.7495,413714.0156,425302.2953,437468.837,449507.8665,461308.2454,476815.9099,496629.3293,517982.6102,534418.2514,544262.9231,553311.5493,561780.2958,569749.2648,577872.0059,584998.0562,589690.4718,592244.1028,593298.8058,610552.6741,632546.2907,643651.1069,629690.7664,598891.0678,578509.9814,566532.4069,560348.7747,551748.2525,550428.2384,557640.3351,565595.799,565019.5689,559317.0066,554667.5283,549889.5298,544992.6973,539603.3753,533216.054,526519.7909,519794.4793,512952.5054,506873.7312,501274.6209,495529.4955,489977.4001,485356.0781,481472.538,477424.8615,471464.6262,463529.1658,455050.3194,446030.8634,443981.3715,453053.198,455465.5616,447075.6094,438414.1767,429668.0609,420747.5005,411454.0247,401851.7924,392096.025,382416.8216,372876.3693,363362.1875,353769.427,344119.6285,334504.6775,324896.386,315266.6219,305738.6245,296746.541,288868.8787,282444.7836,277447.279,273519.5714,270303.5426,267744.9255,265748.2906,264175.1669,262926.2432,261405.1723,259943.3397,258609.15,257266.2426,255787.5193,254112.214,252076.1135,249659.9825,246861.1339,243717.5042,240341.4276,236831.6552,233224.1269,229588.4877,226052.4535,222673.5377,219538.6014,216647.3989,214003.3823,211686.1655,209712.8159,207788.081,205775.937,203770.6602,201838.7219,200127.311,198578.9789,197126.8415,195770.389,194476.1284,193200.7353,191927.0246,190660.5726,189387.9054,188076.6265,186701.7804,185269.3227,183804.993,182293.0681,180710.9085,179038.9713,177285.5256,175456.8808,173565.5668,171660.9811,169766.6424,167883.2493,166031.0637,164227.3803,162480.7434
1,52,Barbados,31739.4522,31914.484,32198.116,32549.0527,32906.5382,33295.4798,33697.2211,34119.4188,34572.1176,35027.2013,35485.5721,35854.7797,36218.3566,36659.6021,37116.3727,37620.1432,38107.0429,38535.9895,38951.1876,39358.8117,39894.84,40560.9109,41184.9569,41705.7938,42121.5816,42457.3268,42726.1788,42920.0015,42989.4949,42909.7415,42654.5527,42530.507,42607.5147,42625.0847,42565.9649,42411.0815,42213.723,42031.3734,41880.9933,41692.4871,41388.1216,41026.9124,40672.812,40306.0453,39926.4219,39570.7868,39258.0255,38972.0144,38713.2935,38474.5448,38230.0334,37967.5096,37672.421,37381.3509,37138.0569,36929.3327,36752.3406,36585.6232,36429.6105,36281.824,36109.9801,35899.1256,35628.0219,35347.1181,35102.9807,34851.6067,34578.4637,34335.1173,34139.7181,33919.851,33614.8048,33264.779,32920.7998,32610.433,32349.3927,32115.3325,31865.4857,31582.5512,31285.8906,30979.5141,30653.0679,30324.2864,30013.81804,29728.72428,29457.03492,29197.84989,28955.83265,28707.2445,28403.0906,28091.48042,27830.88256,27599.97931,27385.3051,27176.62317,26969.68861,26762.79702,26554.80397,26342.41867,26124.79972,25907.59833,25690.17305,25475.16906,25260.6559,25043.21711,24820.03819,24593.95511,24367.51833,24137.22577,23908.67494,23682.42675,23456.58229,23235.1035,23016.13963,22799.41541,22584.4181,22370.51544,22161.24961,21957.13536,21759.34117,21565.46736,21373.45828,21180.82995,20987.87263,20799.87489,20615.3525,20433.37871,20256.19485,20080.67738,19904.7492,19729.76929,19556.26927
1,56,Belgium,1631828.949,1622458.988,1614216.25,1607178.967,1600584.784,1594924.904,1590487.756,1588109.993,1587306.186,1587265.99,1586753.118,1584744.875,1582702.507,1582853.023,1585243.547,1588370.654,1591366.157,1593328.418,1593445.935,1593548.941,1596817.05,1604740.319,1613383.037,1616503.418,1614505.726,1609360.849,1599859.937,1587093.088,1572985.793,1559049.254,1545497.749,1533977.81,1524211.906,1513170.464,1500954.395,1489287.309,1478711.659,1468847.545,1459662.528,1451975.566,1446898.187,1438876.115,1424272.212,1407885.691,1389820.025,1374394.003,1361056.711,1348880.297,1339249.275,1331372.511,1323419.092,1314225.245,1308764.514,1303840.011,1294758.202,1285880.049,1277758.566,1269300.651,1260739.914,1252647.13,1244727.559,1237702.293,1232249.292,1228365.509,1225853.763,1224267.855,1223241.211,1222302.711,1221090.057,1219766.973,1218399.125,1217214.555,1216840.766,1217154.016,1219289.402,1222947.74,1227293.588,1232396.443,1237583.304,1243069.654,1248838.356,1246454.57,1244198.001,1240796.677,1235739.603,1229364.483,1221347.32,1212032.602,1202150.508,1192007.192,1181675.005,1171468.106,1161904.979,1153355.276,1145656.403,1138674.892,1132485.493,1127081.887,1122270.153,1117724.847,1113926.114,1110162.356,1106452.035,1105348.496,1106156.552,1106864.395,1107529.72,1107969.804,1108036.956,1107878.45,1107482.382,1106852.784,1105840.459,1104373.128,1102558.576,1100287.574,1097512.285,1094128.076,1090225.792,1086015.082,1081591.407,1076960.012,1072057.164,1067056.25,1062115.341,1057303.46,1052817.516,1048613.545,1044583.18,1040829.295,1037468.61
1,60,Bermuda,7644.8027,7745.3536,7778.2388,7799.3049,7814.8054,7828.0436,7941.1535,8169.9974,8424.6576,8689.5258,8871.8148,8920.4501,8986.1108,9029.5369,9064.8773,9100.826,9120.4498,9194.7658,9342.767,9512.2079,9698.5532,9793.508,9781.4047,9741.1111,9678.1202,9594.0319,9488.9551,9449.3545,9475.7191,9501.7809,9460.2815,9325.3213,9160.383,8982.8478,8782.4687,8568.3829,8340.3796,8196.3794,8153.1079,8113.21,7970.3572,7719.6249,7473.342,7278.0406,7134.4331,7015.4639,6894.7571,6777.839,6703.9397,6640.4313,6564.1583,6489.1397,6399.7657,6295.1735,6205.3217,6117.3967,6023.8561,5935.5623,5856.6575,5774.514,5677.9358,5578.4315,5482.9138,5387.8612,5302.2986,5234.8295,5184.0095,5140.0548,5101.4273,5076.9509,5063.144,5048.7413,5031.1374,5024.3578,5032.6534,5036.3522,5026.387,5014.365,5000.8776,4978.7919,4955.8525,4886.605297,4822.991307,4767.816118,4722.111598,4678.344853,4626.782642,4568.404752,4505.334781,4440.422315,4378.700003,4322.631089,4265.947196,4206.574721,4151.625761,4102.81138,4053.783072,4004.57677,3961.373569,3921.081026,3877.122721,3834.200033,3796.765913,3760.874247,3725.982624,3691.272174,3657.265392,3623.840344,3589.528312,3554.598046,3520.357596,3485.350028,3449.405112,3413.716486,3377.567681,3340.707745,3304.005418,3268.475456,3233.598751,3198.686931,3162.751776,3127.726818,3093.27044,3058.610565,3025.635155,2993.033774,2960.324723,2928.499357,2897.805747,2869.025873,2840.562888
1,64,Bhutan,45655.1939,47144.7938,48670.0976,50213.0861,51786.6467,53403.7105,55056.9166,56754.7434,58496.1601,60266.2653,62056.0654,63867.1978,65699.5085,67579.7427,69520.7246,71523.5441,73598.6816,75741.1362,77953.9347,80253.0596,82473.8063,84024.2192,81114.9496,78144.8317,78472.9735,78005.4823,78691.6983,80822.7585,83307.452,85740.3892,87888.9946,90154.4477,92527.7538,95024.7039,97654.4025,100424.0484,102338.2127,104279.7803,106255.6398,108259.3526,110230.6324,112123.1748,113946.5488,115721.2159,117441.9317,119051.1871,120476.1464,122184.3459,124398.5575,126608.6597,128817.7378,130999.163,133128.3922,135200.7179,137020.0403,138570.8698,139974.4123,141040.8507,141769.9642,142269.0382,142619.6823,142912.262,143087.7981,143068.0987,142756.1255,142197.4235,141437.0434,140351.7104,138874.5382,137045.1159,135017.6744,132953.9575,130932.9129,128947.2845,126992.2475,125154.6744,123443.6605,121745.9887,120022.371,118233.8796,116385.7428,114999.0743,113470.7803,111757.3907,110079.9695,108478.0576,106900.2616,105549.3366,104344.7963,103130.5038,101890.1161,100585.0917,99247.42595,97965.05743,96842.73958,95887.47889,95010.2988,94277.72352,93774.59049,93385.89888,92946.15757,92360.30079,91680.30733,90932.0416,90145.39826,89395.35661,88695.02295,88014.60956,87287.53315,86485.43136,85662.02907,84821.80691,83991.3723,83158.01772,82338.62971,81558.25191,80765.63043,79922.46744,79069.24179,78244.2257,77435.95352,76645.82299,75891.8204,75225.16511,74608.33539,74007.35745,73468.95175,72986.24928,72539.85851,72098.741,71616.86167
1,68,Bolivia (Plurinational State of),657310.6114,673178.2192,689395.1924,705754.7499,722164.5917,738881.354,755956.0892,772216.212,788628.8712,805294.4292,822269.3055,839471.9936,856921.5168,874782.2817,893077.8306,911711.2554,930723.9996,950276.8162,970421.9684,990961.8682,1011650.806,1032380.357,1053116.835,1071981.894,1088956.922,1105876.467,1122995.937,1140752.749,1159863.274,1180557.159,1202092.44,1224855.613,1250992.571,1280123.117,1310491.302,1341874.176,1374248.916,1407450.154,1441171.551,1457002.549,1472437.099,1487578.183,1502238.66,1516191.078,1529581.791,1542371.033,1554560.963,1565843.432,1576041.53,1585405.745,1593846.415,1600857.751,1607388.613,1613861.618,1620757.738,1628012.334,1635472.392,1643094.098,1651118.952,1659867.494,1669285.128,1679354.697,1690021.987,1701113.864,1712516.01,1724234.623,1736291.781,1748410.7,1760411.707,1772488.834,1784837.449,1797542.872,1811109.746,1825961.491,1842071.562,1859439.174,1877994.825,1897948.782,1919319.148,1941727.157,1965571.961,1973642.963,1981684.728,1989294.198,1996367.564,2002910.236,2008277.196,2012660.42,2016713.103,2020390.597,2023640.63,2026469.461,2028903.107,2031003.022,2032837.307,2034390.067,2035703.279,2036798.037,2037590.283,2038009.408,2037996.972,2037522.534,2036603.058,2035321.403,2033607.794,2031360.78,2028668.753,2025508.59,2021926.347,2017981.297,2013680.167,2009077.544,2004208.669,1999097.379,1993779.006,1988264.639,1982609.105,1976846.25,1970954.456,1964994.273,1958997.854,1952917.931,1946723.46,1940404.501,1934043.681,1927621.988,1921060.637,1914354.283,1907437.46,1900396.623,1893268.518
1,70,Bosnia and Herzegovina,597407.553,604460.9713,612474.1736,620993.3199,629278.8071,636868.8745,643620.8587,649591.3466,655131.8658,660415.4762,665410.0527,671782.0108,679769.4754,687616.3274,694938.3508,701683.1829,707883.0108,713471.0495,718322.6273,722519.9458,726231.3009,729590.3767,683549.2729,617109.2835,582131.0996,582708.464,622258.3443,657298.1178,675243.4094,686871.5722,696811.9197,704230.765,708402.3145,707848.8844,700056.7282,690468.776,683363.8575,670484.6553,653379.6619,634600.0661,614564.7102,593752.6168,572294.7779,553463.9997,537649.5566,522196.5145,507748.5484,494803.4044,482805.1832,470932.1374,459021.933,447154.1765,438324.3392,431907.0257,423914.0596,414113.9335,403256.5885,392235.8873,381327.1086,370534.8881,359701.3088,349985.5117,341286.368,332503.0357,324010.1094,316230.0111,309356.8451,303138.4678,297653.3228,292767.2453,288176.305,283444.1445,278901.3407,275612.437,273155.9348,270531.2819,266844.8092,261208.8458,254816.1693,249265.6564,244563.6022,240754.0513,236842.4991,232839.1431,228770.6259,224612.6984,220526.6302,216780.8362,213269.044,209673.8166,206072.8094,203058.2291,200513.8414,197975.4288,195582.6708,193203.8338,190726.5203,188184.3761,185503.4645,182906.9971,180451.1078,178259.1087,176419.4979,174733.2288,173008.0707,171160.6421,169292.5352,167460.4808,165595.6316,163682.9314,161726.5304,159747.1863,157757.3979,155703.827,153630.7087,151643.9277,149716.1258,147852.8374,146049.7587,144265.8764,142576.2797,140990.4485,139431.3035,137838.8895,136272.5308,134760.1279,133217.7689,131612.8742,130089.5443,128731.3412,127411.2784
1,72,Botswana,61861.5437,62823.2552,64436.3174,66675.3382,69247.087,72094.5799,75259.1189,78725.9712,82940.1207,87417.7328,90560.629,93428.7081,96751.4209,99831.2312,103022.1407,106344.3981,109754.0487,113231.1418,116814.0295,120512.2861,124299.1655,128120.2435,132349.6271,137046.8118,141865.6096,146784.6014,151705.1121,156588.2584,161511.5258,166350.699,171014.9991,175542.79,180896.7714,186103.5588,191568.8127,197296.4934,203200.3758,209257.8997,215473.2989,221844.5969,228353.6785,234872.0819,239427.6379,242053.2347,244805.7998,247780.8263,251117.0612,254870.423,258986.4364,263616.6046,268993.4211,275257.4046,282520.1676,290435.6013,298465.5211,306613.5051,314707.6669,322732.2669,330579.8183,337896.2145,344983.5085,352093.0528,358900.7834,365455.8382,371900.542,377869.8131,383179.9781,388301.6255,393755.3872,398912.3915,403597.8926,408263.9423,412293.8481,415697.1172,419151.0936,422928.9081,427528.85,432863.1906,438170.6758,443350.8595,448644.0748,451290.7321,453913.7067,456377.6621,458681.3562,460848.5946,463111.0188,465567.9508,468155.7545,470515.1712,472557.1744,474431.9295,476104.4219,477592.4428,478860.0566,479767.7262,480147.3075,480199.1852,480085.7991,479673.6613,478780.4599,476568.9172,474223.4118,472692.981,471121.2122,469621.3769,468235.0078,466896.5109,465615.9707,464352.7282,463038.5718,461718.8369,460530.2987,459495.9376,458553.708,457642.7231,456728.4655,455865.3272,454956.5548,453934.5005,452685.5491,451102.2851,449360.454,447570.3036,445700.8756,443758.5052,441719.2498,439587.7232,437360.2287,435145.8302,432946.567
1,76,Brazil,12633841.99,13015743.13,13411160.17,13820170.08,14245852.21,14687794.78,15144649.03,15617420.85,16105284.41,16608596.41,17126886.51,17655849.46,18192331.4,18742523.34,19310936.5,19895361.64,20486425.99,21081104.96,21683144.07,22292546.62,22916610.17,23549830.93,24196056.04,24849278.98,25495395,26144343.43,26792666.03,27432714.02,28074103.15,28703156.69,29310629.89,29690843.58,30054719.23,30397520.1,30710861.93,30992220.85,31243420.06,31460654.91,31638626.47,31770188.92,31855234.18,31908607.87,31942039.15,31958764.17,31958993.73,31941536.7,31917041.21,31883282.82,31824532.38,31752660.63,31655836.66,31517907.58,31335693.38,31136601.88,30933191.19,30724200.07,30495873.29,30246366.7,29976747.61,29692252.54,29398121.67,29092018.77,28777904.79,28464337.09,28159372.68,27866589.01,27581787.84,27311897.84,27064958.59,26837415.38,26626433.81,26426869.17,26240297.24,26064024.57,25888266.73,25705696.92,25514599.29,25320300.25,25124301.45,24934529.13,24759183.22,24506336.82,24266444.33,24041761.56,23822941.18,23599711.47,23378335.41,23164614.64,22958804.32,22755816.38,22549657.07,22340004.41,22126457.98,21907946.79,21679033.91,21438414.28,21204461.17,20975566.59,20737573.24,20505818.63,20296568.03,20103996.6,19916865.79,19734222.91,19555525.57,19381485.45,19212833.77,19047513.2,18884275.34,18721903.4,18559867.47,18398211.71,18236836.12,18075582.54,17914104.32,17752876.16,17592025.97,17431054.49,17269512.89,17108637.56,16948732.46,16789587.54,16632428.4,16477417.55,16324629.15,16174424.76,16026344.7,15880261.35,15736638.56,15595701.9,15457122.05
1,84,Belize,15506.0861,15794.8815,16097.3102,16392.6464,16694.0293,17069.7132,17526.4262,18007.3753,18493.2669,18984.7878,19530.9753,20099.1848,20657.6837,21220.4903,21762.451,22289.6353,22828.6932,23383.6159,23936.615,24475.8696,25030.8005,25679.9265,26390.6176,27114.8578,27938.035,28953.6093,30195.3327,31608.991,33076.2954,34501.8279,35858.8271,37201.4766,38530.8799,39888.3074,41246.785,42604.648,43973.7445,45356.9861,46745.9575,48133.8147,49537.6316,50955.928,52366.5866,53784.4638,55214.9656,56660.3882,58252.1562,59843.9805,61160.8774,62251.1442,63268.0707,64231.5186,65626.357,67087.8529,68131.9924,69130.2214,70036.3904,70853.228,71572.811,72215.2153,72730.6983,73123.0475,73455.1376,73739.86,73971.2631,74083.2263,74081.4818,74056.7062,74016.8852,73885.3553,73652.9504,73318.0067,72935.1884,72586.2599,72192.539,71699.0874,71110.453,70497.1646,69923.7914,69336.1208,68722.8999,68159.426,67611.52873,67096.47722,66593.79171,66103.71735,65618.5261,65158.85318,64739.61861,64341.11264,64032.19391,63769.75064,63445.29531,63050.37571,62577.14547,62052.80257,61493.47953,60889.13808,60217.01302,59596.08731,59111.60753,58754.92987,58400.54639,57896.23152,57298.24938,56677.40278,56056.90683,55420.24507,54783.25558,54175.345,53586.52553,53009.59385,52442.19119,51877.94509,51324.85024,50788.13035,50264.2958,49734.93136,49209.84025,48711.27721,48225.78439,47746.18408,47273.94441,46805.94985,46334.4565,45860.59481,45386.42225,44916.06032,44446.25345,43972.29766,43495.02968
1,90,Solomon Islands,24267.8768,24751.9476,25269.7145,25819.5336,26400.8916,27006.0805,27734.7169,28565.927,29454.662,30398.6878,31400.5272,32467.2559,33602.025,34810.8632,36095.4261,37456.267,38897.0376,40367.6468,41862.3556,43421.9811,45044.3973,46735.946,48501.538,50337.3564,52235.1359,54188.1673,56196.7948,58261.2702,60380.5711,62535.9896,64578.3377,66509.485,68456.1741,70416.7637,72385.6409,74365.2391,76346.2843,78299.9197,80203.1174,82100.7955,84577.514,87639.0075,90775.437,94008.5819,97357.6361,100834.008,104450.1907,108153.695,111928.5262,114989.2964,117767.7563,120990.9082,124227.7564,127513.8218,130791.3615,134035.893,137269.3774,140512.7669,143778.1004,147063.9925,150364.6257,153650.7716,156899.4304,160058.4302,163076.4075,165937.4073,168632.3461,171186.4086,173642.1049,176009.7582,178328.8802,180653.494,182950.5106,185138.7231,187114.4557,188824.7688,190280.6899,191485.3104,192460.5702,193230.3805,193829.264,196115.4627,198383.3685,200644.1152,202905.2845,205226.7313,207603.77,209968.4925,212294.1804,214528.1478,216596.5708,218505.9915,220294.1295,221996.1114,223642.6914,225249.8769,226844.298,228458.6579,230100.2208,231809.0685,233544.784,235201.3844,236779.6637,238282.9537,239667.9032,240952.1677,242181.5077,243331.6805,244390.6366,245353.2318,246229.6182,247024.8855,247721.6859,248330.5759,248868.6845,249332.7297,249735.6302,250085.6396,250382.323,250625.485,250829.8171,251017.1758,251180.3103,251306.3579,251373.7499,251408.6874,251410.3246,251359.249,251262.7916,251129.8715,250971.7241
1,92,British Virgin Islands,1262.9376,1275.9961,1287.2915,1299.1641,1309.6063,1317.3037,1323.2254,1328.0119,1331.4252,1329.4645,1340.3614,1387.3091,1454.2688,1527.2225,1603.717,1683.8139,1768.7085,1855.8767,1947.6661,2041.0758,2134.6102,2217.9589,2283.5116,2337.8356,2386.2322,2433.2533,2481.5946,2528.2813,2571.598,2610.1495,2646.3323,2699.6145,2782.6338,2886.2351,2996.6602,3111.2688,3232.4611,3360.1725,3488.0038,3620.989,3679.4753,3841.7862,4115.9835,4346.6307,4566.8838,4842.6691,4721.6234,4489.9345,4824.6549,5127.8974,5250.9354,5360.2979,5411.7344,5452.2604,5473.7826,5473.217,5455.3784,5416.1282,5362.8767,5299.2454,5224.9583,5146.5893,5063.6704,4982.1068,4905.3418,4823.1872,4741.5005,4661.136,4586.1201,4522.2641,4462.0242,4414.3552,4372.6018,4328.6555,4287.6673,4251.6837,4223.0434,4202.3654,4191.396,4181.9838,4166.8838,4117.360733,4081.191847,4048.104303,4003.392099,3947.002055,3882.806428,3809.56103,3723.655044,3641.994816,3582.061595,3534.170787,3490.767908,3450.368976,3408.647002,3368.899203,3323.146377,3280.999009,3263.504805,3250.089117,3232.73627,3214.540556,3190.855996,3166.75274,3139.469742,3111.345994,3088.138751,3069.880732,3052.124041,3029.582811,3007.373477,2984.928158,2962.517409,2940.476744,2915.39125,2887.84992,2860.373456,2835.644273,2811.877814,2788.686053,2768.941361,2751.130582,2730.133499,2704.348926,2679.154096,2657.840423,2639.315802,2618.864617,2595.217334,2574.961001,2556.567941
1,96,Brunei Darussalam,16482.5631,16995.3707,17535.8241,18196.5151,18942.4272,19762.4292,20643.8111,21587.3888,22546.0023,23494.2787,24451.8912,25413.0697,26552.8602,27901.4,29320.8062,30816.1427,32383.1559,33844.3802,35192.865,36571.1151,37966.2505,39267.3497,40510.3084,41819.4962,43174.707,44553.4188,45913.608,47236.1092,48512.16,49752.5669,50962.325,52112.1344,53193.5643,54174.8929,55058.5575,55860.9919,56575.9264,57249.7133,58019.824,58981.1562,60145.2959,61183.2376,61746.6923,62026.3332,62295.1708,62550.2684,62779.6594,62969.4544,63116.8104,63250.3564,63395.8903,63586.4045,63766.0106,63899.448,63953.2,63907.079,63827.8997,63720.1685,63579.438,63386.5042,63153.6924,62908.8766,62640.9669,62383.1278,62147.186,61876.2099,61577.801,61283.957,61044.1306,60834.0503,60605.0622,60396.9038,60197.3644,59992.1645,59808.0504,59656.9558,59542.8517,59487.1417,59490.0173,59508.322,59524.2273,59378.61505,59197.74485,58967.1993,58719.25457,58493.86157,58321.9373,58208.96697,58093.12005,57935.83606,57765.02814,57538.4516,57254.83724,56923.77379,56536.74967,56130.66689,55731.19277,55352.45014,55004.81349,54694.78637,54409.86307,54132.20641,53839.50492,53537.07986,53233.14756,52931.05991,52667.37822,52438.05689,52221.74106,52019.51238,51822.25646,51625.93426,51424.70724,51217.73544,51015.93174,50813.18446,50611.31296,50407.98677,50184.80464,49948.44077,49711.18047,49474.35155,49226.46954,48970.28168,48707.2106,48438.13547,48165.65973,47896.39665,47624.18807,47341.37296,47067.21127
